datum,padaline
2009-05-09,0.0
2009-05-10,0.0
2009-05-11,0.0
2009-05-12,0.0
2009-05-13,0.0
2009-05-14,0.0
2009-05-15,0.0
2009-05-16,0.0
2009-05-17,0.0
2009-05-18,0.0
2009-05-19,0.0
2009-05-20,0.0
2009-05-21,0.0
2009-05-22,0.0
2009-05-23,0.0
2009-05-24,0.0
2009-05-25,9.2
2009-05-26,0.0
2009-05-27,0.0
2009-05-28,13.0
2009-05-29,0.0
2009-05-30,0.5
2009-05-31,0.0
2009-06-01,0.0
2009-06-02,3.6
2009-06-03,0.0
2009-06-04,0.0
2009-06-05,19.0
2009-06-06,0.0
2009-06-07,0.0
2009-06-08,0.0
2009-06-09,0.0
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,3.0
2009-06-13,0.0
2009-06-14,0.0
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,0.0
2009-06-18,0.0
2009-06-19,0.0
2009-06-20,0.0
2009-06-21,23.0
2009-06-22,0.5
2009-06-23,8.4
2009-06-24,5.5
2009-06-25,0.0
2009-06-26,0.0
2009-06-27,3.0
2009-06-28,2.0
2009-06-29,7.5
2009-06-30,3.0
2009-07-01,6.3
2009-07-02,15.0
2009-07-03,0.0
2009-07-04,0.0
2009-07-05,0.0
2009-07-06,0.0
2009-07-07,19.8
2009-07-08,4.0
2009-07-09,1.5
2009-07-10,0.5
2009-07-11,0.0
2009-07-12,0.0
2009-07-13,0.0
2009-07-14,0.0
2009-07-15,0.0
2009-07-16,0.0
2009-07-17,0.0
2009-07-18,0.0
2009-07-19,4.0
2009-07-20,0.0
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,0.0
2009-07-24,0.0
2009-07-25,0.0
2009-07-26,0.0
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-01,0.0
2009-08-02,0.0
2009-08-03,0.0
2009-08-04,17.5
2009-08-05,10.0
2009-08-06,2.0
2009-08-07,0.0
2009-08-08,0.0
2009-08-09,0.0
2009-08-10,0.0
2009-08-11,7.0
2009-08-12,0.0
2009-08-13,0.0
2009-08-14,0.0
2009-08-15,0.0
2009-08-16,0.0
2009-08-17,0.0
2009-08-18,0.0
2009-08-19,0.0
2009-08-20,0.0
2009-08-21,0.0
2009-08-22,0.0
2009-08-23,17.0
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,0.0
2009-08-27,0.0
2009-08-28,0.0
2009-08-29,0.0
2009-08-30,6.0
2009-08-31,0.0
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,0.0
2009-09-04,0.0
2009-09-05,0.5
2009-09-06,2.7
2009-09-07,0.0
2009-09-08,0.0
2009-09-09,0.0
2009-09-10,0.0
2009-09-11,5.0
2009-09-12,3.7
2009-09-13,1.0
2009-09-14,0.0
2009-09-15,13.0
2009-09-16,0.0
2009-09-17,0.0
2009-09-18,6.0
2009-09-19,1.0
2009-09-20,0.0
2009-09-21,0.0
2009-09-22,0.0
2009-09-23,0.0
2009-09-24,0.0
2009-09-25,0.0
2009-09-26,0.0
2009-09-27,0.0
2009-09-28,0.0
2009-09-29,0.0
2009-09-30,0.0
2009-10-01,0.0
2009-10-02,0.0
2009-10-03,1.6
2009-10-04,0.0
2009-10-05,0.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-10,0.0
2009-10-11,12.5
2009-10-12,6.0
2009-10-13,31.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,0.0
2009-10-17,0.0
2009-10-18,0.0
2009-10-19,0.0
2009-10-20,0.0
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,5.5
2009-10-24,78.0
2009-10-25,8.5
2009-10-26,0.0
2009-10-27,0.8
2009-10-28,0.0
2009-10-29,0.0
2009-10-30,0.0
2009-10-31,0.0
2009-11-01,0.0
2009-11-02,0.0
2009-11-03,16.5
2009-11-04,17.0
2009-11-05,27.0
2009-11-06,2.5
2009-11-07,12.0
2009-11-08,0.0
2009-11-09,8.5
2009-11-10,4.0
2009-11-11,13.0
2009-11-12,0.0
2009-11-13,0.0
2009-11-14,0.0
2009-11-15,0.0
2009-11-16,2.5
2009-11-17,0.0
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,0.0
2009-11-21,0.0
2009-11-22,0.0
2009-11-23,0.0
2009-11-24,0.7
2009-11-25,0.0
2009-11-26,0.0
2009-11-27,0.0
2009-11-28,2.8
2009-11-29,10.1
2009-11-30,0.0
2009-12-01,7.0
2009-12-02,3.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-05,12.0
2009-12-06,0.0
2009-12-07,0.0
2009-12-08,3.6
2009-12-09,46.0
2009-12-10,2.0
2009-12-11,0.0
2009-12-12,7.0
2009-12-13,8.0
2009-12-14,2.0
2009-12-15,13.5
2009-12-16,12.0
2009-12-17,2.2
2009-12-18,4.0
2009-12-19,5.5
2009-12-20,18.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,2.0
2009-12-25,1.5
2009-12-26,0.0
2009-12-27,11.5
2009-12-28,6.0
2009-12-29,2.6
2009-12-30,1.8
2009-12-31,2.5
2010-01-01,23.6
2010-01-02,8.0
2010-01-03,16.5
2010-01-04,0.0
2010-01-05,5.6
2010-01-06,22.0
2010-01-07,5.0
2010-01-08,7.5
2010-01-09,53.0
2010-01-10,8.5
2010-01-11,0.0
2010-01-12,0.0
2010-01-13,0.0
2010-01-14,0.0
2010-01-15,0.0
2010-01-16,0.0
2010-01-17,0.0
2010-01-18,0.0
2010-01-19,0.0
2010-01-20,0.0
2010-01-21,0.0
2010-01-22,4.0
2010-01-23,0.0
2010-01-24,0.0
2010-01-25,0.0
2010-01-26,0.0
2010-01-27,8.0
2010-01-28,0.0
2010-01-29,0.0
2010-01-30,1.0
2010-01-31,22.0
2010-02-01,7.0
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,0.0
2010-02-05,0.0
2010-02-06,19.0
2010-02-07,20.0
2010-02-08,5.0
2010-02-09,0.0
2010-02-10,2.5
2010-02-11,19.5
2010-02-12,1.5
2010-02-13,5.0
2010-02-14,0.0
2010-02-15,0.0
2010-02-16,0.0
2010-02-17,0.5
2010-02-18,0.0
2010-02-19,0.0
2010-02-20,4.0
2010-02-21,19.5
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-02-27,2.5
2010-02-28,0.0
2010-03-01,0.0
2010-03-02,0.0
2010-03-03,1.0
2010-03-04,14.0
2010-03-05,24.0
2010-03-06,0.0
2010-03-07,0.0
2010-03-08,0.0
2010-03-09,4.5
2010-03-10,24.0
2010-03-11,18.4
2010-03-12,0.0
2010-03-13,0.0
2010-03-14,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,0.0
2010-03-18,0.0
2010-03-19,0.0
2010-03-20,0.0
2010-03-21,0.0
2010-03-22,1.6
2010-03-23,11.8
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-03-27,2.5
2010-03-28,0.0
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,11.0
2010-04-01,2.0
2010-04-02,0.2
2010-04-03,0.0
2010-04-04,0.0
2010-04-05,31.0
2010-04-06,29.0
2010-04-07,0.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-10,0.0
2010-04-11,4.0
2010-04-12,5.5
2010-04-13,2.5
2010-04-14,5.6
2010-04-15,0.0
2010-04-16,0.0
2010-04-17,0.0
2010-04-18,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,0.0
2010-04-24,0.0
2010-04-25,1.5
2010-04-26,0.2
2010-04-27,0.0
2010-04-28,1.0
2010-04-29,0.0
2010-04-30,0.0
2010-05-01,0.0
2010-05-02,0.0
2010-05-03,1.0
2010-05-04,0.0
2010-05-05,0.5
2010-05-06,2.5
2010-05-07,0.0
2010-05-08,0.0
2010-05-09,5.5
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,13.5
2010-05-14,4.5
2010-05-15,5.0
2010-05-16,63.5
2010-05-17,9.6
2010-05-18,1.9
2010-05-19,1.5
2010-05-20,0.0
2010-05-21,29.0
2010-05-22,8.0
2010-05-23,0.0
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,0.0
2010-05-28,0.0
2010-05-29,0.0
2010-05-30,60.0
2010-05-31,49.0
2010-06-01,52.5
2010-06-02,3.0
2010-06-03,11.0
2010-06-04,3.5
2010-06-05,4.0
2010-06-06,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,0.0
2010-06-12,0.0
2010-06-13,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.4
2010-06-17,0.0
2010-06-18,8.5
2010-06-19,3.0
2010-06-20,13.0
2010-06-21,22.5
2010-06-22,44.5
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-26,7.5
2010-06-27,2.5
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,0.0
2010-07-02,0.0
2010-07-03,0.0
2010-07-04,0.0
2010-07-05,0.0
2010-07-06,0.0
2010-07-07,12.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-10,0.0
2010-07-11,0.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,0.0
2010-07-17,0.0
2010-07-18,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.0
2010-07-24,11.0
2010-07-25,10.5
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,15.0
2010-07-31,12.5
2010-08-01,5.5
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,1.5
2010-08-05,0.0
2010-08-06,10.5
2010-08-07,13.0
2010-08-08,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-14,13.5
2010-08-15,0.5
2010-08-16,0.0
2010-08-17,0.0
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,0.0
2010-08-21,0.0
2010-08-22,0.0
2010-08-23,0.0
2010-08-24,0.0
2010-08-25,0.0
2010-08-26,0.0
2010-08-27,0.0
2010-08-28,0.0
2010-08-29,26.0
2010-08-30,0.0
2010-08-31,29.0
2010-09-01,0.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-04,0.0
2010-09-05,2.0
2010-09-06,0.0
2010-09-07,3.0
2010-09-08,0.5
2010-09-09,17.5
2010-09-10,8.0
2010-09-11,10.5
2010-09-12,1.0
2010-09-13,2.0
2010-09-14,3.0
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-18,3.0
2010-09-19,41.0
2010-09-20,32.0
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,0.0
2010-09-24,0.0
2010-09-25,0.0
2010-09-26,49.0
2010-09-27,25.0
2010-09-28,0.0
2010-09-29,8.0
2010-09-30,0.0
2010-10-01,0.0
2010-10-02,0.0
2010-10-03,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,1.0
2010-10-07,4.0
2010-10-08,0.3
2010-10-09,0.0
2010-10-10,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,3.0
2010-10-15,0.4
2010-10-16,1.0
2010-10-17,1.5
2010-10-18,15.5
2010-10-19,18.0
2010-10-20,8.0
2010-10-21,6.5
2010-10-22,0.0
2010-10-23,0.0
2010-10-24,0.0
2010-10-25,0.0
2010-10-26,24.0
2010-10-27,7.5
2010-10-28,0.0
2010-10-29,0.0
2010-10-30,0.0
2010-10-31,0.0
2010-11-01,0.0
2010-11-02,3.5
2010-11-03,4.5
2010-11-04,1.0
2010-11-05,0.0
2010-11-06,0.0
2010-11-07,0.0
2010-11-08,0.0
2010-11-09,3.5
2010-11-10,3.0
2010-11-11,6.0
2010-11-12,0.0
2010-11-13,0.0
2010-11-14,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,8.5
2010-11-18,0.0
2010-11-19,6.0
2010-11-20,1.5
2010-11-21,0.0
2010-11-22,11.5
2010-11-23,4.0
2010-11-24,1.0
2010-11-25,0.0
2010-11-26,0.0
2010-11-27,15.0
2010-11-28,0.5
2010-11-29,50.0
2010-11-30,1.8
2010-12-01,9.5
2010-12-02,16.0
2010-12-03,21.0
2010-12-04,6.0
2010-12-05,8.5
2010-12-06,0.8
2010-12-07,1.0
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,10.5
2010-12-11,0.0
2010-12-12,0.0
2010-12-13,2.0
2010-12-14,3.5
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,2.5
2010-12-18,9.0
2010-12-19,1.5
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,0.0
2010-12-24,2.0
2010-12-25,0.7
2010-12-26,11.0
2010-12-27,6.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-01,0.0
2011-01-02,0.0
2011-01-03,4.5
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,0.0
2011-01-07,0.0
2011-01-08,0.0
2011-01-09,0.0
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,1.5
2011-01-13,0.0
2011-01-14,0.0
2011-01-15,0.0
2011-01-16,0.0
2011-01-17,0.0
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,13.0
2011-01-21,11.0
2011-01-22,10.0
2011-01-23,2.0
2011-01-24,0.0
2011-01-25,0.0
2011-01-26,0.0
2011-01-27,0.0
2011-01-28,0.0
2011-01-29,0.5
2011-01-30,0.0
2011-01-31,0.0
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,0.0
2011-02-05,0.0
2011-02-06,0.0
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-12,0.0
2011-02-13,0.0
2011-02-14,2.5
2011-02-15,0.5
2011-02-16,0.0
2011-02-17,7.0
2011-02-18,0.4
2011-02-19,2.0
2011-02-20,0.0
2011-02-21,5.0
2011-02-22,6.0
2011-02-23,0.0
2011-02-24,0.0
2011-02-25,0.0
2011-02-26,2.5
2011-02-27,0.0
2011-02-28,0.0
2011-03-01,0.5
2011-03-02,1.7
2011-03-03,6.5
2011-03-04,0.4
2011-03-05,0.0
2011-03-06,0.0
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,0.0
2011-03-11,0.0
2011-03-12,0.0
2011-03-13,0.0
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,19.5
2011-03-18,0.0
2011-03-19,0.0
2011-03-20,0.0
2011-03-21,0.0
2011-03-22,0.0
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-26,0.0
2011-03-27,0.0
2011-03-28,0.0
2011-03-29,19.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-02,0.0
2011-04-03,0.0
2011-04-04,0.0
2011-04-05,17.0
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,0.0
2011-04-09,0.0
2011-04-10,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,34.0
2011-04-14,1.4
2011-04-15,0.0
2011-04-16,0.0
2011-04-17,0.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,0.0
2011-04-22,0.0
2011-04-23,0.0
2011-04-24,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,2.5
2011-04-28,9.0
2011-04-29,3.0
2011-04-30,0.2
2011-05-01,4.0
2011-05-02,8.5
2011-05-03,0.0
2011-05-04,1.5
2011-05-05,0.0
2011-05-06,0.0
2011-05-07,0.0
2011-05-08,0.0
2011-05-09,2.5
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,0.0
2011-05-14,0.2
2011-05-15,0.0
2011-05-16,34.5
2011-05-17,0.5
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,0.0
2011-05-21,0.0
2011-05-22,6.0
2011-05-23,0.0
2011-05-24,2.0
2011-05-25,0.0
2011-05-26,0.0
2011-05-27,0.0
2011-05-28,8.0
2011-05-29,11.0
2011-05-30,0.0
2011-05-31,0.0
2011-06-01,0.0
2011-06-02,19.0
2011-06-03,13.0
2011-06-04,6.0
2011-06-05,0.3
2011-06-06,16.5
2011-06-07,10.6
2011-06-08,18.0
2011-06-09,4.0
2011-06-10,7.5
2011-06-11,0.0
2011-06-12,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,5.0
2011-06-16,0.0
2011-06-17,0.0
2011-06-18,5.5
2011-06-19,0.0
2011-06-20,14.7
2011-06-21,0.0
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,0.0
2011-06-25,0.0
2011-06-26,0.0
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,6.0
2011-07-02,1.6
2011-07-03,0.0
2011-07-04,0.0
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-09,0.0
2011-07-10,0.0
2011-07-11,0.0
2011-07-12,0.0
2011-07-13,0.0
2011-07-14,0.0
2011-07-15,0.0
2011-07-16,0.0
2011-07-17,0.0
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,0.0
2011-07-21,1.5
2011-07-22,3.5
2011-07-23,0.0
2011-07-24,21.5
2011-07-25,57.0
2011-07-26,2.5
2011-07-27,0.0
2011-07-28,13.0
2011-07-29,21.0
2011-07-30,11.0
2011-07-31,1.0
2011-08-01,0.0
2011-08-02,0.0
2011-08-03,0.0
2011-08-04,0.0
2011-08-05,2.2
2011-08-06,0.0
2011-08-07,0.0
2011-08-08,0.0
2011-08-09,76.0
2011-08-10,2.5
2011-08-11,0.0
2011-08-12,0.0
2011-08-13,0.0
2011-08-14,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-19,0.0
2011-08-20,0.0
2011-08-21,0.0
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-27,0.0
2011-08-28,0.0
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,0.0
2011-09-02,0.0
2011-09-03,0.0
2011-09-04,0.0
2011-09-05,0.0
2011-09-06,14.0
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,0.0
2011-09-10,0.0
2011-09-11,0.0
2011-09-12,0.0
2011-09-13,0.0
2011-09-14,0.0
2011-09-15,0.0
2011-09-16,0.0
2011-09-17,0.0
2011-09-18,0.0
2011-09-19,0.0
2011-09-20,32.0
2011-09-21,5.5
2011-09-22,0.0
2011-09-23,0.0
2011-09-24,0.0
2011-09-25,0.0
2011-09-26,0.0
2011-09-27,0.0
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,0.0
2011-10-01,0.0
2011-10-02,0.0
2011-10-03,0.0
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,0.0
2011-10-07,0.0
2011-10-08,39.5
2011-10-09,0.0
2011-10-10,3.5
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,0.0
2011-10-14,0.0
2011-10-15,0.0
2011-10-16,0.0
2011-10-17,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,53.0
2011-10-22,2.5
2011-10-23,5.0
2011-10-24,2.5
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,22.0
2011-10-28,0.0
2011-10-29,1.5
2011-10-30,1.0
2011-10-31,0.0
2011-11-01,0.0
2011-11-02,0.0
2011-11-03,0.5
2011-11-04,0.0
2011-11-05,0.0
2011-11-06,0.0
2011-11-07,5.0
2011-11-08,0.0
2011-11-09,0.0
2011-11-10,0.0
2011-11-11,2.0
2011-11-12,1.0
2011-11-13,0.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,0.0
2011-11-17,0.0
2011-11-18,0.0
2011-11-19,0.0
2011-11-20,0.0
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-24,0.0
2011-11-25,2.5
2011-11-26,0.0
2011-11-27,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,0.0
2011-12-03,0.0
2011-12-04,0.0
2011-12-05,0.0
2011-12-06,18.5
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-10,0.0
2011-12-11,2.0
2011-12-12,0.0
2011-12-13,10.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,14.0
2011-12-17,18.0
2011-12-18,0.0
2011-12-19,4.2
2011-12-20,15.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-24,0.0
2011-12-25,4.4
2011-12-26,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,2.5
2011-12-31,0.0
2012-01-01,0.0
2012-01-02,0.0
2012-01-03,1.0
2012-01-04,5.5
2012-01-05,6.0
2012-01-06,5.6
2012-01-07,0.0
2012-01-08,0.0
2012-01-09,0.0
2012-01-10,0.0
2012-01-11,0.0
2012-01-12,0.0
2012-01-13,0.0
2012-01-14,1.5
2012-01-15,0.0
2012-01-16,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,0.0
2012-01-21,10.0
2012-01-22,0.0
2012-01-23,0.0
2012-01-24,2.5
2012-01-25,8.5
2012-01-26,0.0
2012-01-27,0.0
2012-01-28,0.0
2012-01-29,0.0
2012-01-30,1.0
2012-01-31,0.0
2012-02-01,0.6
2012-02-02,0.0
2012-02-03,3.0
2012-02-04,16.0
2012-02-05,5.5
2012-02-06,0.5
2012-02-07,5.0
2012-02-08,2.0
2012-02-09,0.0
2012-02-10,0.0
2012-02-11,5.0
2012-02-12,10.0
2012-02-13,1.0
2012-02-14,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-18,0.0
2012-02-19,0.0
2012-02-20,9.0
2012-02-21,5.0
2012-02-22,0.0
2012-02-23,0.0
2012-02-24,0.0
2012-02-25,0.0
2012-02-26,0.5
2012-02-27,8.0
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,0.0
2012-03-02,0.0
2012-03-03,0.0
2012-03-04,0.0
2012-03-05,0.0
2012-03-06,0.0
2012-03-07,0.0
2012-03-08,0.0
2012-03-09,0.0
2012-03-10,0.0
2012-03-11,0.0
2012-03-12,1.5
2012-03-13,6.0
2012-03-14,0.0
2012-03-15,0.0
2012-03-16,0.0
2012-03-17,0.0
2012-03-18,0.0
2012-03-19,0.0
2012-03-20,4.0
2012-03-21,0.0
2012-03-22,0.0
2012-03-23,0.0
2012-03-24,0.0
2012-03-25,0.0
2012-03-26,0.0
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,0.0
2012-03-31,0.0
2012-04-01,0.0
2012-04-02,0.0
2012-04-03,0.0
2012-04-04,0.0
2012-04-05,6.0
2012-04-06,14.5
2012-04-07,2.5
2012-04-08,8.5
2012-04-09,4.5
2012-04-10,0.0
2012-04-11,0.0
2012-04-12,4.0
2012-04-13,0.0
2012-04-14,2.5
2012-04-15,7.0
2012-04-16,2.5
2012-04-17,7.0
2012-04-18,0.2
2012-04-19,0.2
2012-04-20,0.0
2012-04-21,0.5
2012-04-22,0.0
2012-04-23,1.5
2012-04-24,0.5
2012-04-25,4.5
2012-04-26,0.0
2012-04-27,0.0
2012-04-28,0.0
2012-04-29,0.0
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,6.0
2012-05-04,0.0
2012-05-05,0.0
2012-05-06,0.0
2012-05-07,10.5
2012-05-08,23.5
2012-05-09,0.0
2012-05-10,0.0
2012-05-11,0.0
2012-05-12,0.0
2012-05-13,16.5
2012-05-14,19.0
2012-05-15,4.5
2012-05-16,0.0
2012-05-17,38.0
2012-05-18,0.0
2012-05-19,0.0
2012-05-20,0.0
2012-05-21,3.0
2012-05-22,5.5
2012-05-23,12.5
2012-05-24,14.0
2012-05-25,27.0
2012-05-26,0.0
2012-05-27,1.0
2012-05-28,0.0
2012-05-29,0.0
2012-05-30,0.0
2012-05-31,0.0
2012-06-01,0.2
2012-06-02,5.0
2012-06-03,1.5
2012-06-04,0.0
2012-06-05,16.5
2012-06-06,1.5
2012-06-07,0.0
2012-06-08,0.0
2012-06-09,0.0
2012-06-10,0.0
2012-06-11,0.0
2012-06-12,16.0
2012-06-13,3.5
2012-06-14,0.0
2012-06-15,0.0
2012-06-16,0.0
2012-06-17,0.0
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,0.0
2012-06-23,0.0
2012-06-24,0.0
