datum,padaline
2010-01-26,0.0
2010-01-27,2.0
2010-01-28,0.0
2010-01-29,0.0
2010-01-30,28.2
2010-01-31,13.2
2010-02-01,0.5
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,0.1
2010-02-05,14.6
2010-02-06,15.2
2010-02-07,0.3
2010-02-08,1.2
2010-02-09,0.0
2010-02-10,2.7
2010-02-11,23.9
2010-02-12,4.6
2010-02-13,0.0
2010-02-14,0.0
2010-02-15,0.0
2010-02-16,0.0
2010-02-17,3.2
2010-02-18,9.3
2010-02-19,12.3
2010-02-20,111.3
2010-02-21,21.2
2010-02-22,15.0
2010-02-23,32.9
2010-02-24,16.8
2010-02-25,0.1
2010-02-26,6.7
2010-02-27,56.4
2010-02-28,0.0
2010-03-01,13.3
2010-03-02,0.0
2010-03-03,0.0
2010-03-04,3.8
2010-03-05,10.6
2010-03-06,0.0
2010-03-07,0.1
2010-03-08,0.2
2010-03-09,1.7
2010-03-10,2.1
2010-03-11,12.8
2010-03-12,0.0
2010-03-13,0.0
2010-03-14,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,0.0
2010-03-18,0.0
2010-03-19,0.0
2010-03-20,0.0
2010-03-21,4.3
2010-03-22,9.5
2010-03-23,8.4
2010-03-24,0.0
2010-03-25,1.0
2010-03-26,2.0
2010-03-27,0.0
2010-03-28,0.0
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,10.3
2010-04-01,17.1
2010-04-02,3.6
2010-04-03,0.0
2010-04-04,0.0
2010-04-05,32.2
2010-04-06,7.2
2010-04-07,0.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-10,0.0
2010-04-11,2.1
2010-04-12,1.8
2010-04-13,2.6
2010-04-14,8.4
2010-04-15,2.2
2010-04-16,0.0
2010-04-17,0.0
2010-04-18,2.1
2010-04-19,5.6
2010-04-20,0.6
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,0.0
2010-04-24,2.1
2010-04-25,0.4
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,0.0
2010-05-01,0.0
2010-05-02,1.0
2010-05-03,21.9
2010-05-04,9.1
2010-05-05,4.6
2010-05-06,14.6
2010-05-07,24.1
2010-05-08,4.9
2010-05-09,8.2
2010-05-10,5.3
2010-05-11,9.6
2010-05-12,2.5
2010-05-13,8.8
2010-05-14,13.4
2010-05-15,7.6
2010-05-16,38.7
2010-05-17,0.3
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,15.0
2010-05-22,7.1
2010-05-23,4.8
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,0.0
2010-05-28,10.1
2010-05-29,0.0
2010-05-30,4.6
2010-05-31,74.5
2010-06-01,57.4
2010-06-02,0.0
2010-06-03,5.7
2010-06-04,1.2
2010-06-05,0.6
2010-06-06,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,0.0
2010-06-12,0.0
2010-06-13,0.0
2010-06-14,0.7
2010-06-15,0.0
2010-06-16,32.7
2010-06-17,1.7
2010-06-18,1.2
2010-06-19,19.3
2010-06-20,39.3
2010-06-21,20.6
2010-06-22,9.4
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-26,7.4
2010-06-27,1.1
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,0.0
2010-07-02,0.0
2010-07-03,0.0
2010-07-04,0.0
2010-07-05,6.5
2010-07-06,0.0
2010-07-07,2.8
2010-07-08,0.0
2010-07-09,0.0
2010-07-10,0.0
2010-07-11,0.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,0.0
2010-07-17,0.0
2010-07-18,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.0
2010-07-24,11.4
2010-07-25,15.9
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,2.6
2010-07-29,0.0
2010-07-30,19.6
2010-07-31,3.1
2010-08-01,1.3
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,5.3
2010-08-05,0.0
2010-08-06,14.1
2010-08-07,8.1
2010-08-08,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-14,12.9
2010-08-15,12.9
2010-08-16,0.0
2010-08-17,0.0
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,0.0
2010-08-21,0.0
2010-08-22,0.0
2010-08-23,0.0
2010-08-24,0.0
2010-08-25,0.0
2010-08-26,0.0
2010-08-27,0.0
2010-08-28,0.0
2010-08-29,38.0
2010-08-30,0.0
2010-08-31,13.4
2010-09-01,0.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-04,0.0
2010-09-05,1.2
2010-09-06,3.0
2010-09-07,1.0
2010-09-08,2.9
2010-09-09,11.0
2010-09-10,0.0
2010-09-11,1.0
2010-09-12,0.0
2010-09-13,0.0
2010-09-14,0.0
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,16.3
2010-09-18,122.3
2010-09-19,85.0
2010-09-20,2.9
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,0.0
2010-09-24,0.0
2010-09-25,0.5
2010-09-26,58.0
2010-09-27,16.9
2010-09-28,42.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,0.0
2010-10-02,0.0
2010-10-03,0.0
2010-10-04,2.1
2010-10-05,10.4
2010-10-06,57.3
2010-10-07,0.0
2010-10-08,0.0
2010-10-09,0.0
2010-10-10,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,0.1
2010-10-15,0.0
2010-10-16,0.0
2010-10-17,13.4
2010-10-18,20.7
2010-10-19,0.5
2010-10-20,0.2
2010-10-21,9.5
2010-10-22,0.0
2010-10-23,0.0
2010-10-24,14.2
2010-10-25,14.0
2010-10-26,6.9
2010-10-27,0.5
2010-10-28,0.0
2010-10-29,0.0
2010-10-30,0.0
2010-10-31,0.0
2010-11-01,15.6
2010-11-02,7.1
2010-11-03,3.7
2010-11-04,0.0
2010-11-05,0.0
2010-11-06,0.0
2010-11-07,0.5
2010-11-08,12.4
2010-11-09,43.9
2010-11-10,41.2
2010-11-11,47.3
2010-11-12,0.0
2010-11-13,1.2
2010-11-14,0.9
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,13.6
2010-11-18,0.3
2010-11-19,45.3
2010-11-20,0.3
2010-11-21,8.9
2010-11-22,73.8
2010-11-23,0.2
2010-11-24,3.7
2010-11-25,0.0
2010-11-26,0.0
2010-11-27,20.6
2010-11-28,0.5
2010-11-29,41.8
2010-11-30,0.6
2010-12-01,6.7
2010-12-02,38.0
2010-12-03,23.8
2010-12-04,8.9
2010-12-05,0.5
2010-12-06,7.8
2010-12-07,79.9
2010-12-08,36.4
2010-12-09,68.8
2010-12-10,0.7
2010-12-11,0.5
2010-12-12,0.2
2010-12-13,2.1
2010-12-14,0.1
2010-12-15,0.0
2010-12-16,0.2
2010-12-17,0.5
2010-12-18,25.9
2010-12-19,0.5
2010-12-20,20.4
2010-12-21,4.4
2010-12-22,14.8
2010-12-23,46.9
2010-12-24,32.0
2010-12-25,30.6
2010-12-26,0.5
2010-12-27,0.3
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-01,0.0
2011-01-02,0.0
2011-01-03,0.1
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,0.0
2011-01-07,56.8
2011-01-08,72.2
2011-01-09,13.5
2011-01-10,0.0
2011-01-11,2.7
2011-01-12,16.1
2011-01-13,0.0
2011-01-14,0.0
2011-01-15,0.0
2011-01-16,0.0
2011-01-17,0.0
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,1.5
2011-01-21,0.5
2011-01-22,2.2
2011-01-23,0.5
2011-01-24,0.0
2011-01-25,0.0
2011-01-26,0.0
2011-01-27,4.2
2011-01-28,0.4
2011-01-29,0.2
2011-01-30,0.1
2011-01-31,1.3
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,0.0
2011-02-05,0.0
2011-02-06,0.0
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-12,0.0
2011-02-13,0.0
2011-02-14,21.3
2011-02-15,0.4
2011-02-16,3.6
2011-02-17,17.2
2011-02-18,12.7
2011-02-19,0.0
2011-02-20,0.0
2011-02-21,0.2
2011-02-22,4.4
2011-02-23,0.1
2011-02-24,0.0
2011-02-25,0.0
2011-02-26,0.1
2011-02-27,0.0
2011-02-28,0.3
2011-03-01,0.0
2011-03-02,1.2
2011-03-03,1.8
2011-03-04,0.3
2011-03-05,0.0
2011-03-06,0.0
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,0.0
2011-03-11,0.0
2011-03-12,0.0
2011-03-13,0.0
2011-03-14,26.6
2011-03-15,8.1
2011-03-16,1.6
2011-03-17,92.5
2011-03-18,7.2
2011-03-19,0.7
2011-03-20,0.0
2011-03-21,0.0
2011-03-22,0.0
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-26,0.0
2011-03-27,0.1
2011-03-28,14.3
2011-03-29,9.5
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-02,0.0
2011-04-03,0.0
2011-04-04,0.0
2011-04-05,6.4
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,0.0
2011-04-09,0.0
2011-04-10,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,19.0
2011-04-14,0.0
2011-04-15,0.0
2011-04-16,0.0
2011-04-17,0.4
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,0.0
2011-04-22,0.0
2011-04-23,0.0
2011-04-24,0.0
2011-04-25,0.0
2011-04-26,6.0
2011-04-27,10.2
2011-04-28,1.0
2011-04-29,0.6
2011-04-30,0.0
2011-05-01,1.6
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,2.4
2011-05-05,0.0
2011-05-06,0.0
2011-05-07,0.0
2011-05-08,0.0
2011-05-09,2.2
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,0.0
2011-05-14,0.0
2011-05-15,0.6
2011-05-16,49.9
2011-05-17,0.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,0.0
2011-05-21,8.7
2011-05-22,9.3
2011-05-23,0.0
2011-05-24,0.0
2011-05-25,0.0
2011-05-26,0.0
2011-05-27,0.0
2011-05-28,50.2
2011-05-29,0.2
2011-05-30,0.0
2011-05-31,0.0
2011-06-01,0.0
2011-06-02,15.4
2011-06-03,1.3
2011-06-04,2.8
2011-06-05,0.0
2011-06-06,3.8
2011-06-07,0.0
2011-06-08,36.2
2011-06-09,6.5
2011-06-10,27.2
2011-06-11,0.0
2011-06-12,0.0
2011-06-13,0.0
2011-06-14,1.7
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,0.0
2011-06-18,0.0
2011-06-19,4.6
2011-06-20,2.6
2011-06-21,0.0
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,0.0
2011-06-25,0.0
2011-06-26,0.0
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,3.1
2011-07-02,0.0
2011-07-03,0.0
2011-07-04,0.0
2011-07-05,0.0
2011-07-06,10.4
2011-07-07,0.0
2011-07-08,0.0
2011-07-09,0.0
2011-07-10,0.0
2011-07-11,0.0
2011-07-12,0.0
2011-07-13,0.0
2011-07-14,0.0
2011-07-15,0.0
2011-07-16,0.0
2011-07-17,0.0
2011-07-18,6.7
2011-07-19,0.1
2011-07-20,2.0
2011-07-21,1.6
2011-07-22,40.2
2011-07-23,29.0
2011-07-24,44.0
2011-07-25,22.1
2011-07-26,0.0
2011-07-27,0.0
2011-07-28,12.3
2011-07-29,13.6
2011-07-30,0.0
2011-07-31,3.7
2011-08-01,0.0
2011-08-02,0.5
2011-08-03,0.0
2011-08-04,0.0
2011-08-05,1.1
2011-08-06,0.0
2011-08-07,0.0
2011-08-08,0.0
2011-08-09,6.1
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,0.0
2011-08-13,0.0
2011-08-14,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-19,0.0
2011-08-20,0.0
2011-08-21,0.0
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-27,0.0
2011-08-28,0.0
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,0.0
2011-09-02,0.3
2011-09-03,0.0
2011-09-04,0.0
2011-09-05,22.1
2011-09-06,15.4
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,0.0
2011-09-10,0.0
2011-09-11,0.0
2011-09-12,0.0
2011-09-13,0.0
2011-09-14,0.0
2011-09-15,0.0
2011-09-16,0.0
2011-09-17,0.0
2011-09-18,0.0
2011-09-19,78.3
2011-09-20,56.3
2011-09-21,0.0
2011-09-22,0.0
2011-09-23,0.0
2011-09-24,0.0
2011-09-25,0.0
2011-09-26,0.0
2011-09-27,0.0
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,0.0
2011-10-01,0.0
2011-10-02,0.0
2011-10-03,0.0
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,0.0
2011-10-07,0.0
2011-10-08,43.3
2011-10-09,0.7
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,0.0
2011-10-14,0.0
2011-10-15,0.0
2011-10-16,0.0
2011-10-17,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,11.3
2011-10-21,30.5
2011-10-22,0.0
2011-10-23,0.4
2011-10-24,0.0
2011-10-25,0.6
2011-10-26,8.4
2011-10-27,53.9
2011-10-28,0.4
2011-10-29,0.4
2011-10-30,0.0
2011-10-31,0.0
2011-11-01,0.0
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,1.7
2011-11-05,1.3
2011-11-06,0.0
2011-11-07,4.8
2011-11-08,8.6
2011-11-09,0.0
2011-11-10,0.0
2011-11-11,0.1
2011-11-12,0.1
2011-11-13,0.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,0.0
2011-11-17,0.0
2011-11-18,0.0
2011-11-19,0.0
2011-11-20,0.0
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-24,0.0
2011-11-25,0.0
2011-11-26,0.0
2011-11-27,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,0.1
2011-12-03,15.1
2011-12-04,36.1
2011-12-05,20.9
2011-12-06,49.7
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-10,5.7
2011-12-11,1.7
2011-12-12,13.3
2011-12-13,40.7
2011-12-14,1.5
2011-12-15,49.7
2011-12-16,2.3
2011-12-17,81.6
2011-12-18,4.4
2011-12-19,2.1
2011-12-20,1.6
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-24,0.0
2011-12-25,0.2
2011-12-26,0.0
2011-12-27,0.3
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,4.5
2011-12-31,0.0
2012-01-01,0.0
2012-01-02,0.0
2012-01-03,47.2
2012-01-04,19.3
2012-01-05,2.0
2012-01-06,4.4
2012-01-07,0.0
2012-01-08,0.0
2012-01-09,0.0
2012-01-10,0.0
2012-01-11,0.0
2012-01-12,0.0
2012-01-13,0.0
2012-01-14,0.0
2012-01-15,0.0
2012-01-16,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,1.3
2012-01-21,9.1
2012-01-22,0.0
2012-01-23,2.4
2012-01-24,0.0
2012-01-25,0.9
2012-01-26,0.3
2012-01-27,0.0
2012-01-28,0.0
2012-01-29,0.0
2012-01-30,0.2
2012-01-31,0.0
2012-02-01,0.5
2012-02-02,0.1
2012-02-03,0.7
2012-02-04,1.1
2012-02-05,2.0
2012-02-06,0.1
2012-02-07,0.3
2012-02-08,0.6
2012-02-09,0.1
2012-02-10,0.2
2012-02-11,1.3
2012-02-12,1.3
2012-02-13,0.9
2012-02-14,0.1
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-18,0.0
2012-02-19,0.4
2012-02-20,21.6
2012-02-21,0.8
2012-02-22,0.0
2012-02-23,0.0
2012-02-24,0.0
2012-02-25,0.0
2012-02-26,0.1
2012-02-27,0.1
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,0.0
2012-03-02,0.0
2012-03-03,0.0
2012-03-04,0.0
2012-03-05,0.0
2012-03-06,0.0
2012-03-07,0.0
2012-03-08,0.0
2012-03-09,0.0
2012-03-10,0.0
2012-03-11,0.0
2012-03-12,0.0
2012-03-13,0.0
2012-03-14,0.0
2012-03-15,0.0
2012-03-16,0.0
2012-03-17,0.0
2012-03-18,0.0
2012-03-19,0.2
2012-03-20,0.2
2012-03-21,0.0
2012-03-22,0.0
2012-03-23,0.0
2012-03-24,0.0
2012-03-25,0.2
2012-03-26,1.2
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,0.0
2012-03-31,0.0
2012-04-01,0.0
2012-04-02,0.0
2012-04-03,0.5
2012-04-04,16.1
2012-04-05,20.2
2012-04-06,6.8
2012-04-07,13.0
2012-04-08,16.9
2012-04-09,0.1
2012-04-10,0.0
2012-04-11,2.6
2012-04-12,20.3
2012-04-13,2.7
2012-04-14,0.6
2012-04-15,5.7
2012-04-16,8.9
2012-04-17,4.8
2012-04-18,0.0
2012-04-19,8.1
2012-04-20,3.7
2012-04-21,7.6
2012-04-22,2.1
2012-04-23,9.3
2012-04-24,0.0
2012-04-25,21.9
2012-04-26,0.0
2012-04-27,0.0
2012-04-28,0.0
2012-04-29,0.0
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,0.0
2012-05-04,0.0
2012-05-05,0.0
2012-05-06,0.0
2012-05-07,42.1
2012-05-08,15.2
2012-05-09,0.0
2012-05-10,0.0
2012-05-11,0.0
2012-05-12,0.0
2012-05-13,18.2
2012-05-14,2.7
2012-05-15,2.1
2012-05-16,0.0
2012-05-17,30.1
2012-05-18,0.0
2012-05-19,0.0
2012-05-20,0.0
2012-05-21,4.5
2012-05-22,3.9
2012-05-23,14.7
2012-05-24,18.9
2012-05-25,1.7
2012-05-26,0.0
2012-05-27,0.0
2012-05-28,0.0
2012-05-29,1.1
2012-05-30,3.2
2012-05-31,0.0
2012-06-01,0.0
2012-06-02,0.2
2012-06-03,1.2
2012-06-04,0.0
2012-06-05,10.5
2012-06-06,0.1
2012-06-07,0.0
2012-06-08,0.0
2012-06-09,1.3
2012-06-10,3.6
2012-06-11,23.1
2012-06-12,20.3
2012-06-13,31.3
2012-06-14,6.1
2012-06-15,0.0
2012-06-16,0.0
2012-06-17,0.0
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,0.0
2012-06-23,0.0
2012-06-24,0.0
